employee_id,employee_name,department,designation,grade,location,manager_name,current_tenure_years,is_manager,is_fresher,total_prior_exp_years,employee_version_from,employee_scd_version,completeness_rate,effectiveness_score,engagement_score,eng_sig_completion_rate,eng_sig_pass_rate,eng_sig_avg_score,eng_sig_feedback,eng_sig_speed,skill_gap_index,verified_certs,total_courses,completed_courses,passed_courses,total_skills,fully_ready_skills,verified_skills,total_certs,avg_learning_days,avg_days_to_complete,courses_recommended,is_first_time_voucher,voucher_eligibility,_view_refreshed_ts
E10372,Pooja Dubey,Cloud & Platform,Cloud Engineer,P1,Pune,Vikram Rao,3.93,FALSE,FALSE,2.04,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10219,Pooja Gupta,Data Engineering,Data Engineer,P1,Chennai,Amit Desai,4.16,FALSE,FALSE,2.04,10-06-2026,1,100,83,73.7,100,100,83,0,21,0,1,1,1,1,1,1,1,1,528,19,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10142,Pooja Iyer,Bi & Analytics,Senior Analyst,P2,Pune,Karan Gupta,8.07,FALSE,FALSE,5.04,10-06-2026,1,100,88,89.05,100,100,88,84,38.5,0,1,2,2,2,1,1,1,1,344,26,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10295,Pooja Mehta,Enterprise Applications,Contractor,P1,Bangalore,Rohan Joshi,4.52,FALSE,FALSE,2.04,10-06-2026,1,100,85,73.15,100,100,85,0,11.5,0,1,1,1,1,1,1,1,1,712,24,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10334,Pooja Nair,Data Engineering,Trainee,P1,Chennai,Amit Desai,2.73,FALSE,TRUE,0.53,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10180,Pooja Pandey,Digital Engineering,Lead Engineer,P2,Bangalore,Anjali Patel,7.77,FALSE,FALSE,5,10-06-2026,1,100,77,72.7,100,100,77,0,23,0,1,1,1,1,1,1,1,1,440,26,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10487,Pooja Patel,Digital Engineering,Software Engineer,P1,Pune,Anjali Patel,4.39,FALSE,FALSE,2,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10028,Pooja Patel,Digital Engineering,Trainee,P1,Pune,Anjali Patel,2.94,FALSE,TRUE,0.5,10-06-2026,1,50,79,51.65,50,50,39.5,80,42.5,100,2,4,2,2,0,0,0,2,74,26,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10411,Pooja Rao,Domain Consulting,Consultant,P1,Bangalore,Meera Reddy,5.09,FALSE,FALSE,2.04,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10104,Pooja Shah,Domain Consulting,Senior Consultant,P2,Chennai,Meera Reddy,9.12,FALSE,FALSE,5.04,10-06-2026,1,100,90,91.8,100,100,90,92,50,0,1,2,2,2,1,1,1,1,253,20,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10066,Pooja Yadav,Cloud & Platform,Cloud Engineer,P1,Mumbai,Vikram Rao,4.82,FALSE,FALSE,2.07,10-06-2026,1,50,77,49.2,50,50,38.5,90,5,0,2,4,2,2,1,1,1,2,161,25,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10156,Priya Agarwal,Data Engineering,Senior Data Engineer,P2,Bangalore,Amit Desai,7.41,FALSE,FALSE,4.97,10-06-2026,1,100,77,84.1,100,100,77,88,5,0,1,2,2,2,1,1,1,1,383,26,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10042,Priya Bose,Domain Consulting,Consultant,P1,Bangalore,Meera Reddy,6.15,FALSE,FALSE,2.48,10-06-2026,1,50,92,50.65,50,50,46,86,10.5,100,2,4,2,2,1,0,0,2,104,26,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10233,Priya Das,Domain Consulting,Consultant,P1,Pune,Meera Reddy,3.67,FALSE,FALSE,2.04,10-06-2026,1,100,92,78.4,100,100,92,0,50,100,0,1,1,1,0,0,0,1,564,25,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10194,Priya Desai,Cloud & Platform,Trainee,P1,Chennai,Vikram Rao,2.83,FALSE,TRUE,0.53,10-06-2026,1,100,94,77.8,100,100,94,0,40,0,1,1,1,1,1,1,1,1,471,25,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10348,Priya Jain,Data Engineering,Data Engineer,P1,Pune,Amit Desai,4.93,FALSE,FALSE,2.04,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10386,Priya Joshi,Ai & Data Science,Data Scientist,P1,Bangalore,Neha Singh,5.02,FALSE,FALSE,2.04,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10271,Priya Kumar,Bi & Analytics,Analyst,P1,Bangalore,Karan Gupta,3.55,FALSE,FALSE,2.04,10-06-2026,1,100,85,77.75,100,100,85,0,57.5,0,1,1,1,1,1,1,1,1,652,26,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10425,Priya Pandey,Enterprise Applications,Trainee,P1,Chennai,Rohan Joshi,3.24,FALSE,TRUE,0.54,10-06-2026,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10118,Priya Pillai,Enterprise Applications,Developer,P1,Pune,Rohan Joshi,6.1,FALSE,FALSE,2.02,10-06-2026,1,100,88,85.4,100,100,88,82,5,100,1,1,1,1,1,0,0,1,284,21,1,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10463,Priya Rao,Data Engineering,Data Engineer,P1,Pune,Amit Desai,6.4,FALSE,FALSE,2,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10004,Priya Sharma,Bi & Analytics,Manager,M1,Mumbai,Ramesh Rao,10.41,TRUE,FALSE,5.42,10-06-2026,1,50,88,50.8,50,50,44,80,25,0,2,4,2,2,1,1,1,2,23,16,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10080,Priya Singh,Ai & Data Science,Trainee,P1,Bangalore,Neha Singh,3.37,FALSE,TRUE,0.5,10-06-2026,1,50,89,51,50,50,44.5,80,26,0,2,4,2,2,1,1,1,2,197,23,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10310,Priya Verma,Digital Engineering,Software Engineer,P1,Chennai,Anjali Patel,3.73,FALSE,FALSE,2.01,10-06-2026,1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10347,Rahul Agarwal,Domain Consulting,Consultant,P1,Noida,Meera Reddy,4.31,FALSE,FALSE,2,10-06-2026,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10041,Rahul Banerjee,Enterprise Applications,Trainee,P1,Pune,Rohan Joshi,2.84,FALSE,TRUE,0.47,10-06-2026,1,50,86,53.45,50,50,43,90,38.5,100,2,4,2,2,0,0,0,2,102,26,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10232,Rahul Bose,Enterprise Applications,Developer,P1,Noida,Rohan Joshi,5.28,FALSE,FALSE,2,10-06-2026,1,100,86,76.2,100,100,86,0,40,0,1,1,1,1,1,1,1,1,562,25,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10385,Rahul Desai,Bi & Analytics,Contractor,P1,Hyderabad,Priya Sharma,3.49,FALSE,FALSE,2.01,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10117,Rahul Menon,Digital Engineering,Trainee,P1,Noida,Anjali Patel,2.79,FALSE,TRUE,0.53,10-06-2026,1,100,81,84.8,100,100,81,86,7,100,1,1,1,1,0,0,0,1,283,21,1,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10424,Rahul Mishra,Digital Engineering,Software Engineer,P1,Mumbai,Anjali Patel,5.65,FALSE,FALSE,2.02,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10309,Rahul Pillai,Cloud & Platform,Senior Cloud Engineer,P2,Mumbai,Vikram Rao,7.12,FALSE,FALSE,5.04,10-06-2026,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10193,Rahul Rao,Ai & Data Science,Senior Data Scientist,P2,Mumbai,Neha Singh,7.31,FALSE,FALSE,5.01,10-06-2026,1,100,89,77.8,100,100,89,0,50,0,1,1,1,1,1,1,1,1,469,25,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10462,Rahul Reddy,Data Engineering,Contractor,P1,Noida,Sneha Iyer,4.79,FALSE,FALSE,2,10-06-2026,1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10079,Rahul Sharma,Bi & Analytics,Analyst,P1,Pune,Priya Sharma,4.77,FALSE,FALSE,2.17,10-06-2026,1,50,0,29.6,50,0,0,84,20,0,2,4,2,0,1,1,1,2,191,20,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10270,Rahul Singh,Bi & Analytics,Senior Analyst,P2,Hyderabad,Priya Sharma,7.01,FALSE,FALSE,5.01,10-06-2026,1,100,78,72.5,100,100,78,0,19,100,1,1,1,1,1,0,0,1,651,26,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10155,Rahul Tiwari,Data Engineering,Data Engineer,P1,Hyderabad,Sneha Iyer,6.06,FALSE,FALSE,2,10-06-2026,1,100,93,87.3,100,100,93,84,11,100,0,2,2,2,0,0,0,1,380,25,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10003,Rahul Verma,Data Engineering,Senior Data Engineer,P2,Pune,Amit Desai,7.88,FALSE,FALSE,4.56,10-06-2026,1,50,78,47.95,50,50,39,76,12.5,0,2,4,2,2,1,1,1,2,21,16,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10292,Reyansh Agarwal,Cloud & Platform,Cloud Engineer,P1,Noida,Vikram Rao,5.79,FALSE,FALSE,2.02,10-06-2026,1,100,86,76.35,100,100,86,0,41.5,0,1,1,1,1,1,1,1,1,708,24,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10177,Reyansh Bose,Ai & Data Science,Data Scientist,P1,Noida,Neha Singh,5.97,FALSE,FALSE,2,10-06-2026,1,100,81,71.8,100,100,81,0,6,0,1,1,1,1,1,1,1,1,431,25,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10446,Reyansh Chatterjee,Data Engineering,Data Engineer,P1,Hyderabad,Sneha Iyer,5.46,FALSE,FALSE,2.02,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10369,Reyansh Das,Bi & Analytics,Analyst,P1,Mumbai,Priya Sharma,5.16,FALSE,FALSE,2,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10331,Reyansh Desai,Domain Consulting,Trainee,P1,Hyderabad,Meera Reddy,2.97,FALSE,TRUE,0.53,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10484,Reyansh Kumar,Ai & Data Science,Senior Data Scientist,P2,Mumbai,Neha Singh,6.65,FALSE,FALSE,5,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10025,Reyansh Kumar,Cloud & Platform,Senior Cloud Engineer,P2,Pune,Vikram Rao,7.19,FALSE,FALSE,3.78,10-06-2026,1,50,91,53.85,50,50,45.5,90,37.5,100,2,4,2,2,1,0,0,2,66,24,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10063,Reyansh Menon,Bi & Analytics,Trainee,P1,Bangalore,Priya Sharma,2.95,FALSE,TRUE,0.49,10-06-2026,1,50,81,52.3,50,50,40.5,78,50,100,2,4,2,2,1,0,0,2,153,25,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10254,Reyansh Pillai,Bi & Analytics,Analyst,P1,Mumbai,Priya Sharma,3.62,FALSE,FALSE,2,10-06-2026,1,100,94,77.65,100,100,94,0,38.5,0,1,1,1,1,1,1,1,1,613,26,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10139,Reyansh Rao,Data Engineering,Data Engineer,P1,Mumbai,Sneha Iyer,5.26,FALSE,FALSE,2.04,10-06-2026,1,100,85,86.45,100,100,85,86,15.5,0,1,2,2,2,1,1,1,1,338,26,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10216,Reyansh Singh,Enterprise Applications,Senior Developer,P2,Hyderabad,Rohan Joshi,8.97,FALSE,FALSE,5.04,10-06-2026,1,100,77,71,100,100,77,0,6,0,1,1,1,1,1,1,1,1,522,21,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10101,Reyansh Tiwari,Digital Engineering,Senior Engineer,P2,Hyderabad,Anjali Patel,7.89,FALSE,FALSE,5.01,10-06-2026,1,100,92,95.4,100,100,92,94,79,0,0,2,2,2,1,1,1,1,245,19,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10016,Riya Banerjee,Bi & Analytics,Analyst,P1,Mumbai,Priya Sharma,5.27,FALSE,FALSE,1.52,10-06-2026,1,50,93,51.3,50,50,46.5,84,19,0,2,4,2,2,1,1,1,2,48,21,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10475,Riya Das,Domain Consulting,Consultant,P1,Pune,Meera Reddy,4.42,FALSE,FALSE,1.96,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10360,Riya Iyer,Enterprise Applications,Developer,P1,Pune,Rohan Joshi,5.91,FALSE,FALSE,2.04,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10130,Riya Jain,Cloud & Platform,Cloud Engineer,P1,Pune,Vikram Rao,4.14,FALSE,FALSE,2,10-06-2026,1,100,88,87.6,100,100,88,84,24,0,0,1,1,1,1,1,1,1,311,21,1,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10168,Riya Joshi,Domain Consulting,Consultant,P1,Bangalore,Meera Reddy,5.01,FALSE,FALSE,2.04,10-06-2026,1,100,76,83.7,100,100,76,86,6,0,1,2,2,2,1,1,1,1,411,26,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10054,Riya Kumar,Enterprise Applications,Developer,P1,Mumbai,Rohan Joshi,4.31,FALSE,FALSE,2.02,10-06-2026,1,50,87,49.9,50,50,43.5,84,11,100,2,4,2,2,1,0,0,2,132,25,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10207,Riya Mishra,Bi & Analytics,Analyst,P1,Chennai,Karan Gupta,4.65,FALSE,FALSE,2.04,10-06-2026,1,100,83,72.4,100,100,83,0,8,100,1,1,1,1,1,0,0,1,499,25,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10398,Riya Pandey,Data Engineering,Senior Data Engineer,P2,Bangalore,Amit Desai,7.08,FALSE,FALSE,5.04,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10245,Riya Patel,Digital Engineering,Software Engineer,P1,Pune,Anjali Patel,3.55,FALSE,FALSE,2.04,10-06-2026,1,100,92,74.5,100,100,92,0,11,0,1,1,1,1,1,1,1,1,592,25,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10437,Riya Rao,Cloud & Platform,Trainee,P1,Chennai,Vikram Rao,3.25,FALSE,TRUE,0.54,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10322,Riya Shah,Ai & Data Science,Trainee,P1,Chennai,Neha Singh,2.7,FALSE,TRUE,0.53,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10092,Riya Verma,Data Engineering,Trainee,P1,Chennai,Amit Desai,3.23,FALSE,TRUE,0.46,10-06-2026,1,75,90,71.45,75,75,67.5,86,38,0,2,4,3,3,1,1,1,2,154.33,16.33,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10283,Riya Yadav,Data Engineering,Senior Data Engineer,P2,Bangalore,Amit Desai,6.58,FALSE,FALSE,5.01,10-06-2026,1,100,85,76.8,100,100,85,0,48,0,1,1,1,1,1,1,1,1,681,26,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10238,Rohan Agarwal,Bi & Analytics,Analyst,P1,Noida,Priya Sharma,5.92,FALSE,FALSE,2,10-06-2026,1,100,88,73,100,100,88,0,4,0,1,1,1,1,1,1,1,1,575,25,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10075,Rohan Agarwal,Data Engineering,Contractor,P1,Noida,Sneha Iyer,4.76,FALSE,FALSE,2.12,10-06-2026,1,50,90,50.4,50,50,45,84,13,0,2,4,2,2,1,1,1,2,181,21,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10123,Rohan Bose,Data Engineering,Contractor,P1,Noida,Sneha Iyer,5.39,FALSE,FALSE,1.96,10-06-2026,1,100,83,90.15,100,100,83,82,62.5,0,0,2,2,2,1,1,1,1,296,20,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10420,Rohan Chatterjee,Ai & Data Science,Data Scientist,P1,Noida,Neha Singh,6.3,FALSE,FALSE,2.01,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10315,Rohan Das,Domain Consulting,Senior Consultant,P2,Mumbai,Meera Reddy,7.64,FALSE,FALSE,5.01,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10151,Rohan Das,Enterprise Applications,Developer,P1,Mumbai,Rohan Joshi,6.19,FALSE,FALSE,2,10-06-2026,1,100,85,92.9,100,100,85,96,65,0,1,2,2,2,1,1,1,1,370,23,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10276,Rohan Desai,Cloud & Platform,Contractor,P1,Hyderabad,Vikram Rao,4.49,FALSE,FALSE,2,10-06-2026,1,100,77,70.9,100,100,77,0,5,0,1,1,1,1,1,1,1,1,663,25,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10113,Rohan Desai,Ai & Data Science,Senior Data Scientist,P2,Hyderabad,Neha Singh,7.67,FALSE,FALSE,5.04,10-06-2026,1,100,92,92,100,100,92,80,66,0,1,2,2,2,1,1,1,1,273,19,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10266,Rohan Jain,Domain Consulting,Senior Consultant,P2,Mumbai,Meera Reddy,7.64,FALSE,FALSE,5.01,10-06-2026,1,100,94,74.3,100,100,94,0,5,0,1,1,1,1,1,1,1,1,640,25,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10305,Rohan Joshi,Bi & Analytics,Trainee,P1,Noida,Priya Sharma,2.84,FALSE,TRUE,0.53,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10009,Rohan Joshi,Enterprise Applications,Manager,M1,Pune,Anita Joshi,10.76,TRUE,FALSE,4,10-06-2026,1,50,90,56.15,50,50,45,96,52.5,0,2,4,2,2,1,1,1,2,33,19,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10353,Rohan Kumar,Bi & Analytics,Trainee,P1,Noida,Priya Sharma,2.84,FALSE,TRUE,0.53,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10189,Rohan Kumar,Bi & Analytics,Analyst,P1,Noida,Priya Sharma,6.09,FALSE,FALSE,2.02,10-06-2026,1,100,81,72.75,100,100,81,0,15.5,100,1,1,1,1,1,0,0,1,459,26,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10430,Rohan Mehta,Data Engineering,Data Engineer,P1,Mumbai,Sneha Iyer,5.12,FALSE,FALSE,2.04,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10468,Rohan Menon,Ai & Data Science,Data Scientist,P1,Noida,Neha Singh,6.3,FALSE,FALSE,2.01,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10343,Rohan Mishra,Digital Engineering,Senior Engineer,P2,Hyderabad,Anjali Patel,9.01,FALSE,FALSE,5,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10381,Rohan Patel,Data Engineering,Data Engineer,P1,Mumbai,Sneha Iyer,5.12,FALSE,FALSE,2.04,10-06-2026,1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10199,Rohan Pillai,Enterprise Applications,Developer,P1,Mumbai,Rohan Joshi,5.74,FALSE,FALSE,2.04,10-06-2026,1,100,85,73.55,100,100,85,0,15.5,0,1,1,1,1,1,1,1,1,483,26,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10037,Rohan Pillai,Bi & Analytics,Senior Analyst,P2,Bangalore,Priya Sharma,6.82,FALSE,FALSE,3.03,10-06-2026,1,50,76,49.9,50,50,38,82,25,0,1,4,2,2,1,1,1,2,94,24,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10085,Rohan Rao,Digital Engineering,Software Engineer,P1,Mumbai,Anjali Patel,5.65,FALSE,FALSE,2.04,10-06-2026,1,50,78,49.6,50,50,39,86,14,0,1,4,2,2,1,1,1,2,206,20,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10458,Rohan Singh,Enterprise Applications,Senior Developer,P2,Hyderabad,Rohan Joshi,8.47,FALSE,FALSE,5,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10161,Rohan Singh,Ai & Data Science,Senior Data Scientist,P2,Hyderabad,Neha Singh,8.3,FALSE,FALSE,5.04,10-06-2026,1,100,92,93.5,100,100,92,94,60,0,1,2,2,2,1,1,1,1,394,25,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10047,Rohan Tiwari,Bi & Analytics,Analyst,P1,Mumbai,Karan Gupta,4.51,FALSE,FALSE,2.04,10-06-2026,1,50,88,50.5,50,50,44,82,19,100,2,4,2,2,1,0,0,2,118,26,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10391,Rohan Verma,Digital Engineering,Senior Engineer,P2,Hyderabad,Anjali Patel,9.01,FALSE,FALSE,5,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10228,Rohan Verma,Cloud & Platform,Contractor,P1,Hyderabad,Vikram Rao,4.74,FALSE,FALSE,2.02,10-06-2026,1,100,76,70.8,100,100,76,0,6,0,1,1,1,1,1,1,1,1,552,26,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10448,Sai Bose,Bi & Analytics,Analyst,P1,Mumbai,Priya Sharma,3.62,FALSE,FALSE,2,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10333,Sai Iyer,Data Engineering,Data Engineer,P1,Mumbai,Sneha Iyer,5.12,FALSE,FALSE,2.04,10-06-2026,1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10103,Sai Jain,Enterprise Applications,Developer,P1,Mumbai,Rohan Joshi,5.67,FALSE,FALSE,2.04,10-06-2026,1,100,85,90.25,100,100,85,80,62.5,0,1,2,2,2,1,1,1,1,251,20,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10141,Sai Joshi,Bi & Analytics,Analyst,P1,Noida,Priya Sharma,5.49,FALSE,FALSE,2.02,10-06-2026,1,100,81,91.05,100,100,81,94,57.5,100,1,2,2,2,1,0,0,1,341,26,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10179,Sai Mishra,Cloud & Platform,Contractor,P1,Hyderabad,Vikram Rao,5.32,FALSE,FALSE,2.02,10-06-2026,1,100,93,75.2,100,100,93,0,16,100,1,1,1,1,1,0,0,1,436,25,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10371,Sai Pandey,Ai & Data Science,Data Scientist,P1,Noida,Neha Singh,6.3,FALSE,FALSE,2.01,10-06-2026,1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10218,Sai Patel,Domain Consulting,Senior Consultant,P2,Mumbai,Meera Reddy,7.81,FALSE,FALSE,5,10-06-2026,1,100,94,74.3,100,100,94,0,5,0,1,1,1,1,1,1,1,1,525,21,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10410,Sai Reddy,Enterprise Applications,Senior Developer,P2,Hyderabad,Rohan Joshi,8.47,FALSE,FALSE,5,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10294,Sai Shah,Digital Engineering,Senior Engineer,P2,Hyderabad,Anjali Patel,9.01,FALSE,FALSE,5,10-06-2026,1,100,78,74.75,100,100,78,0,41.5,100,1,1,1,1,1,0,0,1,710,24,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
